Rank,Puzzles,Solutions
1245,4 4 4 5 8 8,((4*(((8+8)-5)-4))-4)
1246,3 4 8 9 9 11,(3-((8-((9*9)+11))/4))
1247,4 5 7 7 9 11,((5-(7*(7-(9+11))))/4)
1248,5 5 5 5 6 11,(5*(5+(5/(5*(6-11)))))
1249,6 7 8 9 11 11,((7-(8-(9+(11+11))))-6)
1250,4 4 6 6 6 6,((4+(6+(6+(6+6))))-4)
1251,6 7 7 7 11 11,(((((11-7)*11)-7)-7)-6)
1252,5 7 7 7 9 9,(5+((7+(7*(9+9)))/7))
1253,4 4 6 6 9 11,(((6+(6+(9+11)))-4)-4)
1254,3 4 5 6 7 8,(3*(4-(5+(6-(7+8)))))
1255,3 3 3 4 4 4,((3*((4+(4+4))-3))-3)
1256,4 4 4 7 11 11,((((7+(11*11))/4)-4)-4)
1257,6 7 8 8 8 10,(6+(7+((8+(8*10))/8)))
1258,5 5 5 6 10 11,(5*((((6*10)-11)/5)-5))
1259,5 7 8 8 9 9,((((8*(8+9))-9)-7)/5)
1260,4 7 7 8 8 10,(4+(7+(7+(8+(8-10)))))
1261,3 3 4 4 5 5,(3+(3+(4+(4+(5+5)))))
1262,3 4 5 10 10 11,(3*(4-(5-(10+(10-11)))))
1263,3 6 6 7 7 11,((6-(6*(7-(7+11))))/3)
1264,4 4 6 8 9 9,(((6+(8+(9+9)))-4)-4)
1265,4 7 7 8 9 11,(((7+(8+(9+11)))-7)-4)
1266,3 3 4 4 6 6,(3+(3*(4+((6+6)/4))))
1267,5 6 7 8 10 10,(((7+(8+(10+10)))-6)-5)
1268,3 3 4 4 9 11,((3*(4+((9+11)/4)))-3)
1269,7 8 9 10 11 11,((8-(9-(10+(11+11))))-7)
1270,4 6 8 8 8 11,((6*((8*(11-8))-8))/4)
1271,4 5 5 5 8 8,(4-(5-(5*(5+(8-8)))))
1272,4 4 5 5 5 9,((4+(5+(5+(5+9))))-4)
1273,3 4 6 8 10 10,((4*(6-(8-(10+10))))/3)
1274,4 4 7 7 7 8,(((7+(7*(7+8)))/4)-4)
1275,4 4 4 4 5 8,(4-(4*(4+(4-(5+8)))))
1276,8 8 8 8 8 8,((8*(8*(8/(8+8))))-8)
1277,3 6 7 7 8 9,(3+((7+(7*(8+9)))/6))
1278,4 5 5 7 11 11,(4*((5+(7-(11/11)))-5))
1279,4 4 6 9 10 11,(4-(4+(6-(9+(10+11)))))
1280,8 8 8 8 9 9,(8-(8*(8+(8-(9+9)))))
1281,5 7 7 8 11 11,(5-(7+(7+((8-11)*11))))
1282,5 8 10 11 11 11,((8+(10-(11-(11+11))))-5)
1283,4 5 5 8 8 9,(4/(5/(5+(8+(8+9)))))
1284,3 4 7 7 7 9,(3*(4*(((7+9)-7)-7)))
1285,3 4 4 4 4 8,(3*(((4+(4+8))-4)-4))
1286,6 6 6 7 8 9,(6+(6+(6+(7+(8-9)))))
1287,3 5 5 5 5 7,((5+(5+(5+(5+7))))-3)
1288,3 3 3 9 9 9,(((3+(9+(9+9)))-3)-3)
1289,3 6 7 7 9 9,(3*((7+(7+(9-9)))-6))
1290,7 7 7 7 7 11,(((7*(7+(7+11)))-7)/7)
1291,7 7 9 10 10 11,(((7-(9-10))*(10+11))/7)
1292,7 9 10 10 11 11,((9-(10-(10+(11+11))))-7)
1293,3 4 7 7 8 10,(3/(4/(7+(7+(8+10)))))
1294,3 4 4 4 5 9,(3*(4/(4-((5+9)/4))))
1295,4 4 6 9 11 11,((4*(((11+11)-9)-6))-4)
1296,5 5 5 5 8 11,(((5+((5*8)-11))-5)-5)
1297,3 7 7 7 7 9,((7+(7+((7*7)+9)))/3)
1298,5 5 5 5 5 5,((5+((5*5)-(5/5)))-5)
1299,3 4 6 9 10 11,((4*(6-(9-(10+11))))/3)
1300,3 5 6 7 10 10,(3*((6+(7+(10-10)))-5))
1301,8 8 8 9 9 11,(8+(8+(8+((9-9)*11))))
1302,3 3 6 8 8 9,(3/(((8+(9/8))-6)-3))
1303,3 5 6 6 6 9,(3*(5-(6+(6-(6+9)))))
1304,3 6 6 9 9 10,(3*((6+(9+(9-10)))-6))
1305,6 8 9 9 9 9,((8*((9+(9+9))-9))/6)
1306,4 4 4 6 10 11,(4*(4-(4+(6*(10-11)))))
1307,5 5 5 5 9 11,(((5*(5+(9+11)))-5)/5)
1308,4 7 7 8 11 11,((7+(7-(8-(11+11))))-4)
1309,3 5 5 6 6 10,(3*(5+(5-(6+(6-10)))))
1310,3 3 4 5 7 9,(3-(3*(4+(5-(7+9)))))
1311,3 6 6 7 10 11,(3*(6+(6*(7/(10+11)))))
1312,6 7 7 7 7 8,((((7+7)*(7+8))/7)-6)
1313,3 4 4 9 9 9,(((4+(9+(9+9)))-4)-3)
1314,3 7 8 9 9 9,(3*(7-(8+(9-(9+9)))))
1315,4 4 4 7 7 8,(4*(4-((7-(7+8))/4)))
1316,5 5 5 6 6 8,(5+(5+(5+((6/6)+8))))
1317,3 6 8 8 8 8,(3/(6/(((8*8)-8)-8)))
1318,3 4 5 9 10 10,(3*(4-(5-(9+(10-10)))))
1319,4 7 7 7 8 9,(4+(7+(7+(7+(8-9)))))
1320,7 7 8 8 10 10,(7+(7+(((8-8)*10)+10)))
1321,4 6 6 8 9 11,(((6+(8+(9+11)))-6)-4)
1322,5 6 6 8 8 9,(5+(6+(6+(8+(8-9)))))
1323,3 3 3 7 10 11,(3*((((10+11)-7)-3)-3))
1324,3 3 4 5 8 9,(3+(3-(4-(5+(8+9)))))
1325,3 7 8 9 10 10,(3-(7*(8+(9-(10+10)))))
1326,4 5 9 9 10 10,(4*(5+(9/(9+(10-10)))))
1327,4 7 7 7 9 10,(4+((7+(7*(9+10)))/7))
1328,4 4 5 5 7 8,(((5*(5+(7+8)))-4)/4)
1329,4 8 9 9 9 9,(((9+(9+(9+9)))-8)-4)
1330,4 5 7 9 9 10,(4+(5/(7/(9+(9+10)))))
1331,3 3 4 8 8 11,(3-(3*(4+(8-(8+11)))))
1332,4 4 5 5 8 9,((4*(((8+9)-5)-5))-4)
1333,6 8 8 9 10 10,((8*(8+(9+(10/10))))/6)
1334,3 3 5 8 9 9,(3*(3-(5+(8-(9+9)))))
1335,4 8 9 9 10 10,((8-(9-(9+(10+10))))-4)
1336,4 4 4 4 8 8,((4+(4+(4+(8+8))))-4)
1337,3 4 6 7 9 9,(((6+(7+(9+9)))-4)-3)
1338,5 5 6 9 10 11,(5-(5+(6-(9+(10+11)))))
1339,3 8 8 8 9 10,(((8+(8+(9+10)))-8)-3)
1340,4 8 8 9 9 10,(((8+(9+(9+10)))-8)-4)
1341,3 5 5 5 8 8,(3-(5-(5+(5+(8+8)))))
1342,3 8 8 8 10 11,(3*(8*(8-(8+(10-11)))))
1343,3 6 8 9 9 11,((6-(8-(9+(9+11))))-3)
1344,4 8 8 9 10 11,((8+(8-(9-(10+11))))-4)
1345,3 3 4 6 9 11,(((4+(6+(9+11)))-3)-3)
1346,3 4 4 4 7 8,((4+(4+(4+(7+8))))-3)
1347,4 5 5 7 7 8,(4-((5-(7*(7+8)))/5))
1348,6 10 10 10 10 10,(((10+(10+(10+10)))-10)-6)
1349,4 4 7 7 7 11,(((7+(7+(7+11)))-4)-4)
1350,4 4 5 8 8 10,(4-(4*(5+(8-(8+10)))))
1351,3 3 6 6 11 11,(3*(3/(6/((11+11)-6))))
1352,3 3 5 9 9 11,(3-(3+(5-(9+(9+11)))))
1353,3 3 9 10 10 10,(3+(3+(9/(10/(10+10)))))
1354,3 3 6 7 7 9,(3*((6+(7+(7-9)))-3))
1355,4 4 7 9 11 11,(4-(4+(7-(9+(11+11)))))
1356,5 6 6 9 9 11,(((6+(9+(9+11)))-6)-5)
1357,3 6 9 9 10 11,((6-(9-(9+(10+11))))-3)
1358,4 6 6 6 7 8,(4*(6*(6-(6+(7-8)))))
1359,6 6 6 6 8 8,(6+(6+(6+(6+(8-8)))))
1360,7 7 9 9 9 10,(7+(7+((9*(9-9))+10)))
1361,3 3 7 7 8 10,(3+(3-(7-(7+(8+10)))))
1362,3 3 3 3 5 9,((3*((3*(9-5))-3))-3)
1363,6 6 9 9 11 11,(6*(6-((9/9)+(11/11))))
1364,3 5 6 6 9 9,(3*(5+(6-((9+9)/6))))
1365,5 7 7 10 10 11,((((10*(10+11))-7)/7)-5)
1366,3 4 4 4 4 11,((4+(4+(4+(4+11))))-3)
1367,3 4 5 8 8 11,(3/(4/(5+(8+(8+11)))))
1368,3 3 7 7 9 11,(3+((7*(7-(9-11)))/3))
1369,4 4 5 6 9 10,(4+(4/(5/(6+(9+10)))))
1370,4 4 10 10 10 10,(((10*((10+10)-10))-4)/4)
1371,4 8 9 10 11 11,(4*(8*(9/((11+11)-10))))
1372,4 4 6 6 7 8,(4*(4/(6/((7+8)-6))))
1373,6 7 7 8 8 11,(6*(7+(7+((8/8)-11))))
1374,4 4 4 5 10 10,(((4*(5+(10+10)))-4)/4)
1375,5 7 8 8 10 11,(5*(7+(8+((8/10)-11))))
1376,4 4 6 6 8 9,(4/(4-((6+(8+9))/6)))
1377,3 7 7 10 10 10,(3-(7*(7+(10-(10+10)))))
1378,5 5 7 10 10 11,(5-(5+(7-(10+(10+11)))))
1379,5 5 5 5 5 8,((5*(5+(8/(5+5))))-5)
1380,3 6 7 9 9 9,(3*(6-(7+(9-(9+9)))))
1381,3 3 3 4 6 7,((3*(3*(4+(6-7))))-3)
1382,7 7 8 9 9 9,(7+(7+(8+((9+9)/9))))
1383,6 6 6 9 9 10,(6*(6+(6-(9+(9-10)))))
1384,7 9 9 11 11 11,((9-((9*11)-(11*11)))-7)
1385,3 3 3 8 9 10,(((3+(8+(9+10)))-3)-3)
1386,5 7 7 7 11 11,(((7+(7+(11+11)))-7)-5)
1387,3 4 9 9 10 10,(3*(4*(((10+10)-9)-9)))
1388,3 7 9 9 9 9,(3+(7/(9/(9+(9+9)))))
1389,3 3 4 4 7 7,((3*(4+(4+(7/7))))-3)
1390,4 6 7 8 9 10,(((7+(8+(9+10)))-6)-4)
1391,5 6 6 7 8 8,(5+(6+(6+(7+(8-8)))))
1392,3 3 3 6 10 10,(3*((((10+10)-6)-3)-3))
1393,4 7 7 7 7 11,((7*(((7+11)-7)-7))-4)
1394,3 3 4 4 8 8,((3+(4+(4+(8+8))))-3)
1395,5 8 8 10 11 11,(5+(8-((11+11)/(8-10))))
1396,4 4 10 11 11 11,(4+(4*(10*(11/(11+11)))))
1397,4 5 7 8 8 8,(4*(5-(7+(8-(8+8)))))
1398,5 6 7 7 8 11,((((7*(8+11))-7)-6)/5)
1399,4 4 6 7 8 10,(4/(((7+(8+10))/6)-4))
1400,3 3 5 7 8 8,(3+(3-(5-(7+(8+8)))))
1401,4 4 7 7 9 11,(4*(4+(7-(7+(9-11)))))
1402,4 5 5 5 10 10,(4/(5/(5+(5+(10+10)))))
1403,5 5 5 8 9 9,(5+(5+(5+(8+(9/9)))))
1404,4 5 7 8 9 9,(((7+(8+(9+9)))-5)-4)
1405,5 6 6 9 11 11,(5-(6+(6-(9+(11+11)))))
1406,8 8 8 8 10 11,(8*(8+(8+(8-(10+11)))))
1407,5 5 6 8 10 10,(((6+(8+(10+10)))-5)-5)
1408,4 5 6 6 7 9,(4-(5*(6+(6-(7+9)))))
1409,3 3 5 7 9 9,(((5+(7+(9+9)))-3)-3)
1410,4 4 4 4 4 5,((((4*(4+5))-4)-4)-4)
1411,4 4 5 5 7 11,(4+(4*(5*(5+(7-11)))))
1412,4 8 8 8 9 9,(4*(8+(8+(8-(9+9)))))
1413,3 4 6 7 8 11,(3/(4/(6+(7+(8+11)))))
1414,5 5 6 6 7 11,(5+((((6+6)*7)+11)/5))
1415,3 3 3 9 10 11,((3*(((10+11)-9)-3))-3)
1416,3 3 6 7 10 10,(3-(3*(6+(7-(10+10)))))
1417,3 3 4 7 8 9,((3+(4*(7+(8-9))))-3)
1418,3 6 7 7 10 11,((6-(7-(7+(10+11))))-3)
1419,5 5 6 8 11 11,(5-(5+(6-(8+(11+11)))))
1420,3 4 4 4 6 11,(3-(4-(4+(4+(6+11)))))
1421,3 5 5 5 7 10,(3*(5*(5-((7+10)/5))))
1422,4 8 8 8 10 10,(((8+(8+(10+10)))-8)-4)
1423,3 3 6 6 6 7,(3*((6+(6+(6-7)))-3))
1424,5 7 7 9 9 11,(((7+(9+(9+11)))-7)-5)
1425,4 5 5 8 10 11,(4-(5*(5-(8-(10-11)))))
1426,5 6 9 10 11 11,((6-(9-(10+(11+11))))-5)
1427,4 4 5 7 8 9,(4-(4*(5+(7-(8+9)))))
1428,3 7 7 9 9 11,(3+(7+(7+(9+(9-11)))))
1429,6 6 10 10 11 11,(6*(6+(10+(10-(11+11)))))
1430,5 5 9 9 10 10,(((5+(9/9))*(10+10))/5)
1431,4 4 4 6 8 8,(((4+(6*(8+8)))-4)/4)
1432,3 3 6 6 7 8,(3*((6+(6+(7-8)))-3))
1433,4 5 6 7 7 11,(4-(5*(6+((7/7)-11))))
1434,5 5 5 5 7 8,((5+((5*5)+(7-8)))-5)
1435,3 4 4 4 7 11,((4*((4+(7+11))-4))/3)
1436,3 4 5 7 7 9,((4*((7+(7+9))-5))/3)
1437,3 4 5 8 11 11,(3-(4+(5-(8+(11+11)))))
1438,4 6 6 6 6 10,((6*((6+(6+10))-6))/4)
1439,3 7 7 7 9 11,(((7+(7+(9+11)))-7)-3)
1440,4 4 4 6 9 9,(4+(4+(4-(6-(9+9)))))
1441,6 7 9 9 9 10,(((9+(9+(9+10)))-7)-6)
1442,3 3 3 3 4 11,((3*(((4+11)-3)-3))-3)
1443,4 4 8 8 8 11,(4+(4-(8+(8*(8-11)))))
1444,3 3 6 8 10 11,(3-(3*(6+(8-(10+11)))))
1445,4 6 6 6 7 11,((((6*(7+11))-6)-6)/4)
1446,3 5 6 6 8 11,(3*(5+(6-(6+(8-11)))))
1447,4 4 4 5 5 6,(4*(4-(4+(5-(5+6)))))
1448,3 8 8 10 10 10,(((8*((10+10)-10))-8)/3)
1449,6 8 9 9 11 11,((8-(9-(9+(11+11))))-6)
1450,5 5 7 9 9 10,(((5+7)*((9+10)-9))/5)
1451,3 4 5 7 8 9,(3*(4/(5/((8+9)-7))))
1452,3 3 4 5 6 6,(3*((4-(5-(6+6)))-3))
1453,6 7 7 7 8 9,(6*(7+(7+(7-(8+9)))))
1454,5 5 7 9 10 11,(((5+7)*(9-(10-11)))/5)
1455,3 3 4 5 9 11,(3*((((9+11)-5)-4)-3))
1456,5 6 8 11 11 11,(5-(6+(8-(11+(11+11)))))
1457,5 5 9 10 10 11,(5*(5+((9/10)-(11/10))))
1458,6 6 9 11 11 11,(6-(6+(9-(11+(11+11)))))
1459,6 7 7 7 9 10,(6-((7-(7*(9+10)))/7))
1460,5 7 7 7 7 8,(((7+(7/7))*(7+8))/5)
1461,6 11 11 11 11 11,(6/(11/(11+(11+(11+11)))))
1462,4 5 5 6 8 8,(4+(5+(5-(6-(8+8)))))
1463,4 6 7 9 9 9,(((7+(9+(9+9)))-6)-4)
1464,4 4 6 7 11 11,(4*(4-(6-(7+(11/11)))))
1465,4 4 4 7 9 10,(4+(4+(4-(7-(9+10)))))
1466,5 5 8 9 11 11,(5+(5-((9-(11*11))/8)))
1467,5 5 5 6 8 10,(((5*(6+(8/10)))-5)-5)
1468,4 7 7 7 10 11,(((7+(7+(10+11)))-7)-4)
1469,4 4 5 5 9 11,(4+(4/(5/(5+(9+11)))))
1470,4 5 5 6 9 9,(4+(5+(5/(6/(9+9)))))
1471,4 6 6 11 11 11,(4*((6/(11/(11+11)))-6))
1472,3 3 3 6 6 7,(((3+(6*(6+7)))/3)-3)
1473,4 5 11 11 11 11,(4*(5-(11/(11-(11+11)))))
1474,4 8 9 9 11 11,((8*(9+(11/(9-11))))-4)
1475,4 4 4 4 10 11,(((4*(4+(10+11)))-4)/4)
1476,3 4 6 7 10 10,(3*(4*((7+(10/10))-6)))
1477,5 7 7 9 11 11,(5*(7-(11/(7+(9-11)))))
1478,3 9 10 10 11 11,(3*(9-(10/(10+(11-11)))))
1479,3 4 6 7 11 11,((4-(6-(7+(11+11))))-3)
1480,3 3 5 7 7 10,(3*(3-(5+(7-(7+10)))))
1481,3 3 4 6 7 7,((3+(4+(6+(7+7))))-3)
1482,4 5 5 5 5 11,(4+(5*(5+(5+(5-11)))))
1483,4 5 5 9 9 10,(((5+(9+(9+10)))-5)-4)
1484,3 3 6 7 8 11,(3+(3+(6-(7-(8+11)))))
1485,3 4 7 8 8 10,(3+(4+(7-(8-(8+10)))))
1486,3 4 4 5 5 9,((4+(4+(5+(5+9))))-3)
1487,5 6 6 6 8 11,((6*((6/6)+(8+11)))/5)
1488,3 5 5 5 10 10,(3*(5-((5-(10+10))/5)))
1489,3 4 6 8 8 9,(((6+(8+(8+9)))-4)-3)
1490,3 7 7 7 11 11,(3-((7-(7*(11+11)))/7))
1491,7 8 8 8 8 11,((8+(8+(8*(8+11))))/7)
1492,3 3 4 6 8 8,(3+(3-(4-(6+(8+8)))))
1493,5 7 7 8 8 9,(5/((((7/8)+8)-7)/9))
1494,3 6 9 9 9 9,((6*(9*(9/(9+9))))-3)
1495,4 8 8 8 8 11,((8-(8*(8-(8+11))))/4)
1496,4 5 5 7 9 10,(4*((5+(7+(9-10)))-5))
1497,4 9 9 11 11 11,(4+(9+(9+((11+11)/11))))
1498,3 7 7 8 8 9,(3+(7+(7+(8+(8-9)))))
1499,3 5 7 10 11 11,(3*(5-(7-(10+(11-11)))))
1500,4 6 6 6 9 11,(4+(6+(6+(6-(9-11)))))
1501,5 10 10 10 11 11,((((10*(11*11))-10)/10)/5)
1502,5 7 7 8 9 10,(5+(((7-7)*8)+(9+10)))
1503,4 5 8 8 8 10,(4+(5*(8+(8/(8-10)))))
1504,3 6 7 7 7 9,(3*(6-(7+(7-(7+9)))))
1505,3 6 6 6 7 8,(3-(6-(6+(6+(7+8)))))
1506,3 5 9 10 10 10,(3*((9-5)/(10/(10+10))))
1507,3 5 6 7 7 9,(3*(5-(6+(7-(7+9)))))
1508,3 7 7 8 9 10,(((7+(8+(9+10)))-7)-3)
1509,7 9 9 9 9 10,(7+(9-(((9+9)/9)-10)))
1510,4 4 5 7 7 11,(4+(4/(5/(7+(7+11)))))
1511,4 4 4 6 7 10,((4+(4*(6+(7+10))))/4)
1512,4 5 7 7 9 10,(((7+(7+(9+10)))-5)-4)
1513,3 3 6 6 6 10,(3+(3-(6+(6*(6-10)))))
1514,3 3 7 10 10 10,((3*(7+((10+10)/10)))-3)
1515,5 5 8 8 9 11,(5+(5+(8+(8+(9-11)))))
1516,5 5 5 5 6 10,(5*(5-((5+(6-10))/5)))
1517,5 8 9 10 10 10,((8-(9-(10+(10+10))))-5)
1518,7 7 7 9 9 10,((((9-7)*(9+10))-7)-7)
1519,3 8 9 10 10 10,((8+(9-(10-(10+10))))-3)
1520,4 4 6 6 9 10,(4/(((6+(9+10))/6)-4))
1521,3 4 8 9 10 11,(3*(4-(8+(9-(10+11)))))
1522,3 4 5 6 7 7,(3-(4-(5+(6+(7+7)))))
1523,4 4 4 6 8 11,(((4*(6+(8+11)))-4)/4)
1524,5 5 5 5 7 11,((5+(5*(5+(7+11))))/5)
1525,3 5 6 7 8 9,(3+(5+(6-(7-(8+9)))))
1526,6 6 7 9 11 11,(6-(6+(7-(9+(11+11)))))
1527,6 9 9 9 9 11,(6-(9*(9+(9-(9+11)))))
1528,3 6 6 8 11 11,(3*((6+(8+(11-11)))-6))
1529,3 4 7 9 9 11,(3*(4-(7+(9-(9+11)))))
1530,3 6 6 7 7 10,(3*(6+(6-(7+(7-10)))))
1531,4 4 6 6 10 11,(4*(4+((6/6)-(10-11))))
1532,4 6 8 10 11 11,(4*(6+(8*(10*(11-11)))))
1533,3 4 5 6 8 8,(3+(4-(5-(6+(8+8)))))
1534,3 4 6 6 6 6,(3*(((6+(6+6))-6)-4))
1535,3 3 3 4 8 9,((3+(3+(4+(8+9))))-3)
1536,4 7 7 8 9 10,((7*(((9+10)-8)-7))-4)
1537,3 4 5 10 11 11,(3+(4+(5-(10-(11+11)))))
1538,7 7 8 9 11 11,(((8-7)*(9+(11+11)))-7)
1539,3 7 9 11 11 11,((7+(9-(11-(11+11))))-3)
1540,3 3 4 4 9 10,(3*((((9+10)-4)-4)-3))
1541,3 3 4 5 5 8,((3+(4+(5*(5+8))))/3)
1542,4 6 7 8 8 8,(((7*(8+(8+8)))/6)-4)
1543,7 7 8 8 8 10,((7+(8-(8*(8-10))))-7)
1544,4 6 11 11 11 11,((6-(11-(11+(11+11))))-4)
1545,4 6 8 8 8 10,(((8+(8+(8+10)))-6)-4)
1546,3 7 9 9 11 11,((((9*(11+11))-9)/7)-3)
1547,3 5 6 8 8 11,(3+(5-(6*(8/(8-11)))))
1548,3 3 4 4 10 11,(3+(3*(4+(4+(10-11)))))
1549,6 8 9 11 11 11,(6*(8/(((11+11)-11)-9)))
1550,4 5 7 8 10 11,((5-(7*(8-(10+11))))/4)
1551,5 9 10 10 10 10,((9-(10-(10+(10+10))))-5)
1552,4 4 5 5 5 8,((4*(5+(5+(5-8))))-4)
1553,6 6 8 8 10 11,((6*(((10+11)-8)-8))-6)
1554,5 6 8 8 8 9,(5*(6*(8/((8/8)+9))))
1555,3 3 5 7 10 11,((3*(((10+11)-7)-5))-3)
1556,3 3 3 7 8 10,(((3*(7+(8+10)))-3)/3)
1557,4 4 4 4 5 7,(4*(4-((4-(5+7))/4)))
1558,5 5 5 10 11 11,(5+(5+(5+(10-(11/11)))))
1559,3 3 4 7 9 11,((3*(((9+11)-7)-4))-3)
1560,3 4 4 6 8 9,(3*(4*((6*(9-8))-4)))
1561,4 4 4 4 6 8,(4*(4+(4-(4+(6-8)))))
1562,6 7 10 10 11 11,((((10*(11+11))-10)/7)-6)
1563,4 5 5 8 8 8,(4-(5*(5-(8+(8/8)))))
1564,4 5 6 6 6 6,(4*(5-(6/(6-(6+6)))))
1565,10 11 11 11 11 11,(10+(11+((11+(11+11))/11)))
1566,4 4 5 5 6 8,((4+(5+(5+(6+8))))-4)
1567,5 6 7 10 11 11,(5-(6+(7-(10+(11+11)))))
1568,6 6 6 7 8 8,((6+(6*(7+(8+8))))/6)
1569,3 5 5 5 5 6,(3/(5/(5+(5+(5*6)))))
1570,5 5 8 11 11 11,(((5*8)+(11-(11+11)))-5)
1571,3 3 5 6 7 9,(3*(3-(5+(6-(7+9)))))
1572,3 4 6 7 7 8,(3*(4*(((7+8)-7)-6)))
1573,4 8 8 8 11 11,(4*(8-((8/8)+(11/11))))
1574,5 6 6 10 10 11,(5-(6+(6-(10+(10+11)))))
1575,4 5 5 8 9 9,(4+(5+(5-(8-(9+9)))))
1576,7 7 9 10 10 10,(7+((9+(10+(10*10)))/7))
1577,3 4 7 7 8 9,(((7+(7+(8+9)))-4)-3)
1578,3 4 4 4 5 8,((4+(4*(4+(5+8))))/3)
1579,6 6 6 7 9 9,(((6*(7+(9+9)))-6)/6)
1580,3 7 7 7 7 8,(3*(((7+(7+8))-7)-7))
1581,5 5 7 8 11 11,(5+(5+(7+(8-(11/11)))))
1582,5 8 8 11 11 11,(5+(8*((11/8)+(11/11))))
1583,3 3 3 3 3 4,(3-(3*(3-(3+(3+4)))))
1584,7 7 7 7 8 11,(((((7*8)-11)-7)-7)-7)
1585,7 7 9 10 11 11,(((7*9)-(10+(11+11)))-7)
1586,4 4 9 9 10 10,(4*(4-(9+(9-(10+10)))))
1587,3 3 4 6 7 10,(3-(3*(4+(6-(7+10)))))
1588,5 6 10 11 11 11,((6-(10-(11+(11+11))))-5)
1589,3 7 7 7 8 9,(3-(7*(7+(7-(8+9)))))
1590,8 10 10 10 10 10,(8*((10/10)+((10+10)/10)))
1591,4 4 5 7 10 11,(4*(4+(5-((10+11)/7))))
1592,3 4 4 7 8 10,((4*(4-(7*(8-10))))/3)
1593,3 4 6 9 11 11,(3-(4+(6-(9+(11+11)))))
1594,3 3 6 6 9 10,(3-(3*(6+(6-(9+10)))))
1595,4 4 4 6 10 10,(4*((((10+10)-6)-4)-4))
1596,3 7 10 10 11 11,((7+(10+(10+(11-11))))-3)
1597,5 5 5 5 9 10,(((5+((5+9)*10))/5)-5)
1598,6 6 6 6 6 7,(6+(6+(6-(6*(6-7)))))
1599,4 5 7 7 7 11,(4-(5*(7+(7-(7+11)))))
1600,5 5 7 7 8 9,(5+(5+(7-(7*(8-9)))))
1601,4 4 5 6 7 10,(4+(4+(5-(6-(7+10)))))
1602,4 4 4 6 11 11,(((4+(6+(11+11)))-4)-4)
1603,8 8 9 10 11 11,(8-(8*(9-(10+(11/11)))))
1604,3 5 5 6 6 9,(3-(5-(5+(6+(6+9)))))
1605,5 5 5 5 10 11,(((((5*10)-11)-5)-5)-5)
1606,3 6 6 7 10 10,(((6+(7+(10+10)))-6)-3)
1607,6 7 7 7 7 7,(6/(7/(7+(7+(7+7)))))
1608,4 4 4 5 8 10,((4+(4*(5+(8+10))))/4)
1609,5 7 8 8 8 11,(5+(7+((8+(8*11))/8)))
1610,5 7 10 11 11 11,(5+(7+(10+((11+11)/11))))
1611,3 6 6 7 11 11,((6+(6-(7-(11+11))))-3)
1612,4 4 8 11 11 11,(4+(4+(8/(11/(11+11)))))
1613,5 6 6 8 8 8,(5+(6+(6+(8-(8/8)))))
1614,3 3 4 5 8 8,(3-(3*(4+(5-(8+8)))))
1615,5 7 7 7 9 11,(5-((7-(7*(9+11)))/7))
1616,4 5 5 6 10 11,(4-(5-(5*(6+(10-11)))))
1617,3 4 5 6 7 10,((4*((6+(7+10))-5))/3)
1618,4 7 7 7 9 9,((7*(((9+9)-7)-7))-4)
1619,6 6 6 8 11 11,(((6+(8+(11+11)))-6)-6)
1620,5 6 6 8 9 9,((6*((8+(9+9))-6))/5)
1621,3 5 6 8 11 11,(((6+(8+(11*11)))/5)-3)
1622,5 7 8 8 9 11,(((8+(8+(9+11)))-7)-5)
1623,3 3 3 7 11 11,(3+(3+(3-(7-(11+11)))))
1624,3 3 4 4 5 7,(3+(3*(4+((5+7)/4))))
1625,5 5 6 7 8 8,(5+(5+(6+(7+(8/8)))))
1626,3 3 11 11 11 11,((3*(11-((11+11)/11)))-3)
1627,4 5 7 9 9 9,(4+(5+(7+(9-(9/9)))))
1628,5 5 10 10 11 11,(5+(((10*10)/5)-(11/11)))
1629,4 4 5 5 8 8,(4+(4-(5-(5+(8+8)))))
1630,4 4 6 8 9 11,(4*(4-((8-(9+11))/6)))
1631,4 9 11 11 11 11,(4*(9-((11+(11+11))/11)))
1632,6 6 7 11 11 11,((6*(7-((11+11)/11)))-6)
1633,3 3 4 4 6 8,((3+(4*(4-(6-8))))-3)
1634,4 5 5 6 11 11,(((5+(6+(11+11)))-5)-4)
1635,5 5 6 9 11 11,(5+(5+(6+(9-(11/11)))))
1636,3 3 3 6 8 9,((3+(3*(6+(8+9))))/3)
1637,5 8 10 10 11 11,(5*(8-((10+(11+11))/10)))
1638,3 6 8 9 9 10,(3+(6/(8/(9+(9+10)))))
1639,7 7 8 11 11 11,(7+(7+(8+((11+11)/11))))
1640,4 8 8 9 10 10,((8-(8*(9-(10+10))))/4)
1641,3 4 8 8 11 11,(3+(4*(8-((11+11)/8))))
1642,3 6 8 9 10 11,(3*(6-(8-(9-(10-11)))))
1643,4 4 5 5 5 11,(4+(4-(5-(5+(5+11)))))
1644,4 4 7 7 7 10,((((7*(7+10))-7)/4)-4)
1645,5 6 10 10 10 11,((6*(10-(10*(10-11))))/5)
1646,4 4 4 4 5 10,((4*(((5+10)-4)-4))-4)
1647,7 7 7 8 11 11,(7+(7-((7*(8-11))+11)))
1648,5 6 6 9 9 10,(((((9+9)*10)-6)/6)-5)
1649,8 8 8 8 8 10,(8-(8*(8+(8-(8+10)))))
