Rank,Puzzles,Solutions
1826,2 2 6 11,(6-(2*(2-11)))
1827,4 6 7 19,(4-(6-(7+19)))
1828,2 6 10 10,((6+(10+10))-2)
1829,3 9 9 19,((9*9)-(3*19))
1830,3 3 4 6,((3+(4*6))-3)
1831,2 2 9 16,((9+16)-(2/2))
1832,12 12 15 16,(12-(12*(15-16)))
1833,2 6 13 15,(2-(6-(13+15)))
1834,1 9 14 19,(1*((14+19)-9))
1835,3 3 6 15,((3*(15-6))-3)
1836,2 5 6 8,(2+((5*6)-8))
1837,2 2 2 13,(2-(2*(2-13)))
1838,8 11 15 16,(8/((16-11)/15))
1839,10 12 13 13,(10-(12-(13+13)))
1840,3 4 12 12,((4-3)*(12+12))
1841,5 5 9 9,((5*5)-(9/9))
1842,3 4 15 17,(3/(4/(15+17)))
1843,1 12 15 16,((1-(15-16))*12)
1844,1 1 5 14,(((1+1)*5)+14)
1845,3 4 7 18,(3-(4-(7+18)))
1846,5 14 15 19,(5-((14-15)*19))
1847,1 4 13 14,(1-(4-(13+14)))
1848,3 7 12 13,(3*(7-(12-13)))
1849,1 3 9 19,(((9+19)-3)-1)
1850,4 4 6 11,(4-(4*(6-11)))
1851,3 7 15 18,(3-(7*(15-18)))
1852,4 4 5 15,(4*((15-5)-4))
1853,1 4 6 11,((1-(6-11))*4)
1854,6 7 11 12,((7+(11+12))-6)
1855,8 10 13 16,((8-16)*(10-13))
1856,2 2 12 17,(((2+12)/2)+17)
1857,6 6 7 14,(6*(6-(14/7)))
1858,7 12 16 18,((12*18)/(16-7))
1859,4 5 6 18,((5-4)*(6+18))
1860,2 5 12 14,((12*14)/(2+5))
1861,12 12 14 19,(12/((19-12)/14))
1862,8 13 13 17,(8-((13/13)-17))
1863,4 8 14 18,(8-(4*(14-18)))
1864,3 6 9 13,((6/3)+(9+13))
1865,2 5 5 11,(2*((5/5)+11))
1866,2 4 6 7,(2+((4*7)-6))
1867,2 4 9 12,(2*(4*(12-9)))
1868,7 15 16 19,((7-15)*(16-19))
1869,1 2 4 7,((1-(2-7))*4)
1870,4 7 8 11,(8-(4*(7-11)))
1871,6 11 19 19,(((11+19)/6)+19)
1872,10 12 12 16,((12*12)/(16-10))
1873,2 8 12 15,(12/(8-(15/2)))
1874,5 5 8 12,((5+(5-8))*12)
1875,3 5 6 11,(6-(3*(5-11)))
1876,4 11 14 19,(4*(11+(14-19)))
1877,7 8 10 16,((8+(10*16))/7)
1878,3 14 16 19,(3-(14-(16+19)))
1879,9 11 13 16,((11*(16-13))-9)
1880,7 7 11 12,((7/7)+(11+12))
1881,8 8 12 12,((8+(12+12))-8)
1882,1 2 8 18,(1*((8+18)-2))
1883,5 13 15 18,((5-13)*(15-18))
1884,5 8 8 13,((8+(8+13))-5)
1885,11 13 18 19,(11-(13*(18-19)))
1886,5 7 12 14,(5-(7-(12+14)))
1887,2 9 13 18,(2-(9-(13+18)))
1888,1 6 12 14,((12*14)/(1+6))
1889,4 6 13 14,(4*(6*(14-13)))
1890,11 12 12 12,(11+(12+(12/12)))
1891,2 3 4 7,((2*(3+7))+4)
1892,10 10 10 12,(((10+10)*12)/10)
1893,2 12 13 19,(12-(2*(13-19)))
1894,4 15 16 19,(4-(15-(16+19)))
1895,3 3 5 7,(3*((3*5)-7))
1896,3 12 15 15,(((12+15)/3)+15)
1897,6 9 11 12,(12-(6*(9-11)))
1898,8 12 13 16,(8-((12-13)*16))
1899,2 3 8 18,(((8*18)/3)/2)
1900,3 5 9 12,(3*(5-(9-12)))
1901,10 11 11 15,(10-((11/11)-15))
1902,1 1 4 6,((1+(4*6))-1)
1903,5 15 17 17,(5-(15-(17+17)))
1904,2 7 12 14,((2*(7+12))-14)
1905,3 4 6 10,(3*(4-(6-10)))
1906,1 5 7 9,((1-7)*(5-9))
1907,2 6 8 19,((8+19)-(6/2))
1908,4 10 14 18,(4*(10+(14-18)))
1909,1 5 19 19,((1+(5/19))*19)
1910,4 13 14 15,(((15-13)*14)-4)
1911,7 10 10 12,(10-(7*(10-12)))
1912,1 4 4 7,(1*((4*7)-4))
1913,1 1 8 17,(1*((8+17)-1))
1914,2 10 12 15,((2-10)*(12-15))
1915,11 12 18 18,(11+(12+(18/18)))
1916,4 5 12 13,(4-(5-(12+13)))
1917,12 13 15 17,(12*((13+17)/15))
1918,3 3 8 8,(8/(3-(8/3)))
1919,1 8 12 17,((17-1)/(8/12))
1920,4 5 5 10,(4+(5+(5+10)))
1921,2 5 10 10,(2*((10/5)+10))
1922,11 15 18 19,((11-19)*(15-18))
1923,12 12 12 15,((12*(15-12))-12)
1924,8 11 12 15,(8-(11-(12+15)))
1925,2 2 8 17,((8+17)-(2/2))
1926,3 6 12 16,(3*(6/(12/16)))
1927,5 14 16 16,((5+16)/(14/16))
1928,1 3 10 16,(1-(3-(10+16)))
1929,4 4 7 8,(4+((4*7)-8))
1930,5 5 18 18,((5*5)-(18/18))
1931,1 3 6 18,((1-3)*(6-18))
1932,7 8 13 19,((7*8)-(13+19))
1933,4 9 9 19,(4+((9/9)+19))
1934,4 12 14 14,(((14-12)*14)-4)
1935,5 8 18 19,(((18+19)-8)-5)
1936,2 13 18 18,(2*(13-(18/18)))
1937,9 12 12 15,(9-(12-(12+15)))
1938,8 10 10 15,(8+((10/10)+15))
1939,5 8 11 16,(5-(8-(11+16)))
1940,4 5 11 16,(((11-5)*16)/4)
1941,8 9 11 11,(((11-8)*11)-9)
1942,13 13 15 16,((13*(16-13))-15)
1943,5 7 8 14,((7+(8+14))-5)
1944,4 8 8 12,((8+(8+12))-4)
1945,6 6 13 18,((6*(18-13))-6)
1946,4 8 11 17,(4-(8-(11+17)))
1947,2 3 6 14,(2*(14-(6/3)))
1948,2 5 18 18,(18-(18/(2-5)))
1949,3 9 10 18,((9*(18-10))/3)
1950,1 2 10 11,(1+(2+(10+11)))
1951,3 4 4 6,(3*(4*(6-4)))
1952,3 5 12 15,(3*(5-(12-15)))
1953,1 2 5 17,(1*(2+(5+17)))
1954,3 8 19 19,(3*(8+(19-19)))
1955,1 5 10 12,(1/(5/(10*12)))
1956,1 5 13 17,(((13+17)-5)-1)
1957,7 7 13 18,((7*(13-7))-18)
1958,5 7 18 18,(((18+18)-7)-5)
1959,9 15 18 18,(9+(15+(18-18)))
1960,3 4 4 19,((4+(4+19))-3)
1961,2 10 15 18,(2*(10/(15/18)))
1962,5 7 11 15,(5-(7-(11+15)))
1963,3 7 9 14,((3-(9/7))*14)
1964,1 8 10 13,(1*(8*(13-10)))
1965,1 8 13 18,(1-(8-(13+18)))
1966,5 6 15 16,((5+(15-16))*6)
1967,4 6 12 15,((4*(15-6))-12)
1968,5 6 8 13,((5+13)/(6/8))
1969,2 3 5 17,((2*5)-(3-17))
1970,2 2 6 13,((2*(2+13))-6)
1971,2 6 10 12,(2*(6*(12-10)))
1972,12 12 15 18,((12*(18-15))-12)
1973,3 3 6 17,(3*((17-6)-3))
1974,2 2 2 15,((2*(15-2))-2)
1975,8 11 15 18,(8/(11/(15+18)))
1976,10 12 13 15,(10+(12-(13-15)))
1977,3 4 12 14,(3*(4*(14-12)))
1978,5 5 9 11,((5-9)*(5-11))
1979,1 3 4 14,(((3-1)*14)-4)
1980,3 4 15 19,(3*(4-(15-19)))
1981,8 16 18 18,(8+(16+(18-18)))
1982,6 11 13 15,(((13-11)*15)-6)
1983,4 4 13 16,((4+4)*(16-13))
1984,1 4 10 11,((4+(10+11))-1)
1985,1 4 13 16,(((13+16)-4)-1)
1986,9 12 13 16,(9+(12-(13-16)))
1987,3 7 12 15,(3-(7*(12-15)))
1988,1 8 16 19,(1*(8*(19-16)))
1989,10 13 14 18,(((13-10)*14)-18)
1990,1 4 6 13,(1+(4+(6+13)))
1991,15 16 19 19,(19-(15/(16-19)))
1992,1 7 10 12,(((10-7)-1)*12)
1993,6 7 10 18,(6/(7/(10+18)))
1994,1 7 13 17,(1-(7-(13+17)))
1995,2 9 10 19,(((9+19)/2)+10)
1996,4 5 14 19,(((14+19)-5)-4)
1997,6 10 18 18,(((18-10)*18)/6)
1998,2 2 12 19,(19-((2-12)/2))
1999,12 12 18 19,(12-(12*(18-19)))
2000,2 5 19 19,((2*19)+(5-19))
2001,6 6 7 16,((6/6)+(7+16))
2002,3 6 16 18,(3*(6-(16-18)))
2003,10 12 16 16,((10*(16-12))-16)
2004,3 6 9 15,((3*6)-(9-15))
2005,4 9 11 12,(4/((11-9)/12))
2006,5 5 15 17,((5-(17/5))*15)
2007,5 12 14 17,(5-(12-(14+17)))
2008,2 4 9 14,(2+((4*9)-14))
2009,1 2 4 9,(((9-2)-1)*4)
2010,4 7 8 13,((7+(8+13))-4)
2011,10 12 12 18,(18-(12/(10-12)))
2012,2 8 12 17,(((17-12)-2)*8)
2013,3 5 6 13,((3-6)*(5-13))
2014,1 3 3 17,(1+(3+(3+17)))
2015,7 7 11 14,((7*7)-(11+14))
2016,7 7 14 19,(7-((14/7)-19))
2017,8 8 12 14,(8-(8*(12-14)))
2018,7 7 7 16,(7+((7/7)+16))
2019,5 7 9 11,((5+7)*(11-9))
2020,2 3 11 12,((3+(11+12))-2)
2021,4 6 10 11,(4*(6*(11-10)))
2022,1 6 12 16,(1*(6*(16-12)))
2023,4 6 13 16,((13-4)/(6/16))
2024,11 12 12 14,(11-((12/12)-14))
2025,2 3 4 9,(2/(3/(4*9)))
2026,10 10 10 14,((10+(10+14))-10)
2027,2 3 3 13,((3*(3+13))/2)
2028,2 2 5 5,(2*(2+(5+5)))
2029,2 6 8 8,(2+(6+(8+8)))
2030,2 6 11 13,(2*(6*(13-11)))
2031,3 3 5 9,(((3+5)*9)/3)
2032,3 12 12 12,((3-(12/12))*12)
2033,1 9 12 17,((1+17)/(9/12))
2034,3 5 16 17,(((5+16)/3)+17)
2035,3 12 15 17,((12+17)-(15/3))
2036,2 4 12 15,(2*(4*(15-12)))
2037,8 12 13 18,((8+18)*(12/13))
2038,1 1 11 11,(1+(1+(11+11)))
2039,3 4 10 10,((3*10)+(4-10))
2040,2 7 19 19,((19+19)-(2*7))
2041,5 11 14 16,(5-(11-(14+16)))
2042,2 4 4 16,((4*(16-4))/2)
2043,1 12 13 14,((1-13)*(12-14))
2044,3 4 13 15,(3*(4*(15-13)))
2045,1 1 4 8,(1*((4-1)*8))
2046,2 7 12 16,((16-(2*7))*12)
2047,3 4 6 12,((4*(6+12))/3)
2048,1 5 7 11,(1+(5+(7+11)))
2049,3 8 9 15,(((15-9)-3)*8)
2050,3 7 13 16,(3-(7*(13-16)))
2051,1 4 4 9,(((4*4)+9)-1)
2052,1 8 8 8,(1*(8+(8+8)))
2053,2 10 12 17,((12+17)-(10/2))
2054,4 6 16 17,(4*(6*(17-16)))
2055,5 6 9 10,((5+(9-10))*6)
2056,5 6 12 15,(5*(6*(12/15)))
2057,4 5 12 15,((4-(12/5))*15)
2058,2 2 11 11,((2+(2/11))*11)
2059,2 6 14 14,(2-(6-(14+14)))
2060,3 3 8 10,(3+(3+(8+10)))
2061,3 12 18 18,(((18*18)/12)-3)
2062,2 2 3 12,(2*((3-2)*12))
2063,2 5 10 12,((2*(5+12))-10)
2064,6 19 19 19,(6+(19-(19/19)))
2065,1 3 6 7,(((3*6)+7)-1)
2066,8 11 12 17,(8+(11-(12-17)))
2067,3 11 15 16,(((11+16)/3)+15)
2068,3 15 18 19,(((19-15)*18)/3)
2069,2 14 14 17,((14+17)-(14/2))
2070,7 8 9 10,((8*9)/(10-7))
2071,5 14 16 18,(((14+16)/5)+18)
2072,9 11 11 14,((11*(14-11))-9)
2073,1 11 13 13,((1+(11/13))*13)
2074,1 3 10 18,(((10+18)-3)-1)
2075,4 4 7 10,((4+4)*(10-7))
2076,4 9 13 19,((4*13)-(9+19))
2077,5 13 13 16,((5-13)*(13-16))
2078,2 9 11 16,((2*(9+11))-16)
2079,4 5 15 16,(4*(5-(15-16)))
2080,2 13 15 15,(2*(13-(15/15)))
2081,4 12 14 16,(4*(12/(16-14)))
2082,9 12 12 17,((12+(12*17))/9)
2083,8 10 10 17,(8*(10+(10-17)))
2084,5 8 11 18,((8*18)/(11-5))
2085,8 9 11 13,((9-8)*(11+13))
2086,6 10 12 12,(12-(6*(10-12)))
2087,2 12 12 13,(2*(12*(13-12)))
2088,1 6 15 19,(1*(6*(19-15)))
2089,7 11 14 15,((11+15)-(14/7))
2090,2 5 9 15,(2*((15/5)+9))
2091,12 15 15 15,(12/(15/(15+15)))
2092,6 9 9 10,(((9*10)/6)+9)
2093,4 8 8 14,((4-8)*(8-14))
2094,2 4 10 11,(10-(2*(4-11)))
2095,4 8 11 19,((4*8)+(11-19))
2096,1 2 5 6,((1-(2-5))*6)
2097,2 3 6 16,(((6-3)*16)/2)
2098,4 7 12 15,(4-(7-(12+15)))
2099,3 14 17 18,(3-(14-(17+18)))
2100,5 11 12 12,(((11*12)-12)/5)
2101,2 8 9 16,((9*16)/(8-2))
2102,9 10 10 13,((10+(10+13))-9)
2103,3 4 4 8,(3*((4+8)-4))
2104,3 5 12 17,((3*(17-5))-12)
2105,1 2 5 19,((2-1)*(5+19))
2106,1 1 6 15,(((1+1)*15)-6)
2107,1 5 10 14,((1+5)*(14-10))
2108,1 5 13 19,((1-5)*(13-19))
2109,2 3 5 6,(((3+5)*6)/2)
2110,11 12 16 16,(11+(12+(16/16)))
2111,6 13 13 19,(6-((13/13)-19))
2112,4 6 7 10,(10-((4-6)*7))
2113,3 9 9 10,(3*(9+(9-10)))
2114,4 15 17 18,(4-(15-(17+18)))
2115,3 13 15 18,(18-(3*(13-15)))
2116,1 8 10 15,(8/(1-(10/15)))
2117,2 2 2 4,(2*(2*(2+4)))
2118,2 11 12 12,(2*(11+(12/12)))
2119,5 6 15 18,(5*(6-(18/15)))
2120,4 14 14 16,((14*(16-14))-4)
2121,2 2 13 18,(2+((18/2)+13))
2122,3 3 11 13,((3+(11+13))-3)
2123,2 3 5 19,((3-2)*(5+19))
2124,2 2 6 15,(2*(15-(6/2)))
2125,13 15 15 18,((13*(18-15))-15)
2126,3 3 6 19,(3+((6/3)+19))
2127,1 3 9 10,(((1+10)*3)-9)
2128,3 4 19 19,(19-((4-19)/3))
2129,2 7 9 15,(((7*9)-15)/2)
2130,7 10 14 16,((10+16)-(14/7))
2131,3 4 12 16,(3*(4-(12-16)))
2132,1 3 4 16,(1+(3+(4+16)))
2133,4 4 10 13,((4+4)*(13-10))
2134,1 1 5 18,(1*(1+(5+18)))
2135,1 15 19 19,(1-(15-(19+19)))
2136,4 4 13 18,(4-(4*(13-18)))
2137,1 4 13 18,((1-(13-18))*4)
2138,11 12 15 19,((11+19)*(12/15))
2139,9 12 13 18,((9-13)*(12-18))
2140,3 7 12 17,((17-3)/(7/12))
2141,4 4 5 19,((4+(5+19))-4)
2142,6 7 18 19,(((18+19)-7)-6)
2143,5 6 18 19,((6*19)-(5*18))
2144,1 7 17 17,((1+(7/17))*17)
2145,1 4 5 19,((1+(5*19))/4)
2146,1 7 10 14,((1-7)*(10-14))
2147,1 7 13 19,(((13+19)-7)-1)
2148,6 10 15 15,((6/(10/15))+15)
2149,2 14 18 19,((14+19)-(18/2))
2150,6 6 7 18,(6-((6-7)*18))
2151,6 10 11 17,(6-(10-(11+17)))
2152,2 5 12 18,((5*12)-(2*18))
2153,6 9 12 13,((6+(9-13))*12)
2154,2 4 13 14,((4*13)-(2*14))
2155,1 2 8 9,(((2*8)+9)-1)
2156,10 12 16 18,(10+(12-(16-18)))
2157,3 6 9 17,((3-6)*(9-17))
2158,4 9 11 14,(4*(9+(11-14)))
2159,5 5 15 19,(((15+19)-5)-5)
2160,1 2 4 11,((1+11)*(4-2))
2161,1 2 3 15,(1*(2*(15-3)))
2162,5 15 18 18,((5/(15/18))+18)
2163,3 5 6 15,((3*5)-(6-15))
2164,4 4 16 19,((4+4)*(19-16))
2165,5 5 8 16,((5+(8+16))-5)
2166,1 3 3 19,((3+(3+19))-1)
2167,4 12 18 18,((4/(12/18))+18)
2168,8 17 17 17,(8+(17-(17/17)))
2169,2 9 9 11,(2*((9/9)+11))
2170,9 15 16 16,(9+(15+(16-16)))
2171,7 7 7 18,(((7*7)-18)-7)
2172,5 7 9 13,((7+(9+13))-5)
2173,5 7 12 18,(18-(12/(5-7)))
2174,6 6 18 18,(((18+18)-6)-6)
2175,2 3 8 9,(((9-3)*8)/2)
2176,2 3 11 14,(2-(3-(11+14)))
2177,6 8 9 17,(6-(8-(9+17)))
2178,1 6 12 18,(1*((12+18)-6))
2179,4 6 13 18,(((6*13)+18)/4)
2180,1 10 16 17,(1-(10-(16+17)))
2181,2 3 3 15,((3+(3*15))/2)
2182,2 6 8 10,(2*((8+10)-6))
2183,1 9 12 19,((19-1)/(9/12))
2184,3 5 16 19,(3*(5-(16-19)))
2185,3 12 15 19,(3*(12+(15-19)))
2186,6 9 11 16,(6-(9-(11+16)))
2187,1 1 8 8,(((1+1)*8)+8)
2188,3 5 9 16,((3*(16-5))-9)
2189,1 1 11 13,((1+(11+13))-1)
2190,3 4 10 12,(3*(4*(12-10)))
2191,2 4 4 18,((4+(4+18))-2)
2192,1 5 14 16,(((14+16)-5)-1)
2193,1 12 13 16,(((16-13)-1)*12)
2194,3 4 13 17,(3*(4-(13-17)))
2195,8 16 16 16,(8-(16-(16+16)))
2196,1 2 2 18,(((1+2)*2)+18)
2197,1 1 4 10,(((1+1)*10)+4)
2198,11 11 17 19,(11+(11-(17-19)))
2199,2 7 12 18,((12*18)/(2+7))
2200,3 4 6 14,(3+((6*14)/4))
2201,1 5 7 13,((5+(7+13))-1)
2202,1 4 8 9,(1+((4*8)-9))
2203,7 10 17 19,(10-(7*(17-19)))
2204,1 4 4 11,(((11-4)-1)*4)
2205,7 9 11 12,((7+11)/(9/12))
2206,2 10 12 19,(10-(2*(12-19)))
2207,7 9 14 17,(17-(14/(7-9)))
2208,6 7 9 12,(6*(7+(9-12)))
2209,5 6 9 12,((5+(6-9))*12)
2210,5 6 12 17,(5+((12/6)+17))
2211,10 10 13 17,(10+(10-(13-17)))
2212,8 10 11 16,(8-((10-11)*16))
2213,3 3 15 15,(((15+15)-3)-3)
2214,2 2 8 8,(((8-2)*8)/2)
2215,2 2 11 13,((2+(11+13))-2)
2216,2 6 14 16,(2*(6*(16-14)))
2217,3 3 8 12,((3+3)*(12-8))
2218,2 2 3 14,(2-(2*(3-14)))
2219,2 5 10 14,(2*(14-(10/5)))
2220,3 6 8 9,((8*9)/(6-3))
2221,3 6 7 13,((3*6)-(7-13))
2222,1 3 6 9,((1+(9/3))*6)
2223,3 4 16 18,(3*(4*(18-16)))
2224,1 12 16 17,((1-(16-17))*12)
2225,3 11 15 18,(3*(11+(15-18)))
2226,4 9 9 10,((9+(9+10))-4)
2227,7 8 9 12,((8*(9+12))/7)
2228,7 8 8 16,(7+((8/8)+16))
2229,9 11 11 16,(9-((11/11)-16))
2230,1 4 14 15,(((14+15)-4)-1)
2231,1 11 13 15,((1+11)*(15-13))
2232,4 4 7 12,(4-(4*(7-12)))
2233,5 13 13 18,(5+((13/13)+18))
2234,6 7 12 13,(6-(7-(12+13)))
2235,8 10 14 17,(17-(14/(8-10)))
2236,2 9 11 18,(2+((11*18)/9))
2237,4 5 15 18,(((15+18)-5)-4)
2238,2 13 15 17,((13*(17-15))-2)
2239,8 9 18 18,(8-((18/9)-18))
2240,9 12 12 19,(((12*19)-12)/9)
2241,6 6 6 6,(6+(6+(6+6)))
2242,5 9 15 15,(((9*15)-15)/5)
2243,6 6 9 11,(6*(6+(9-11)))
2244,8 10 10 19,(19-(10/(8-10)))
2245,3 13 16 17,(((16+17)/3)+13)
2246,6 10 12 14,((6+(10-14))*12)
2247,2 5 13 15,(((5+13)/2)+15)
2248,2 5 9 17,((2-5)*(9-17))
2249,5 12 15 16,(5-(12-(15+16)))
2250,6 9 9 12,((9+(9+12))-6)
2251,4 8 8 16,(4*(8-(16/8)))
2252,2 4 10 13,(2*(4*(13-10)))
2253,1 2 5 8,(1*((5-2)*8))
2254,2 3 6 18,((3-2)*(6+18))
2255,3 5 8 8,(3+(5+(8+8)))
2256,3 6 6 16,((3+6)/(6/16))
2257,4 7 12 17,((4*12)-(7+17))
2258,3 5 7 12,((3*(5+7))-12)
2259,3 5 10 17,(((5-3)*17)-10)
2260,9 10 17 18,(((17*18)/9)-10)
2261,5 11 12 14,((5+(11-14))*12)
2262,1 1 2 6,((1+1)*(2*6))
2263,2 7 10 14,(2*((14/7)+10))
2264,9 10 10 15,(9-(10-(10+15)))
2265,3 4 4 10,(((10-3)*4)-4)
2266,3 8 8 9,(3*(8*(9-8)))
2267,4 10 12 18,(4-(10-(12+18)))
2268,5 13 16 19,((5-13)*(16-19))
2269,7 7 8 15,((7/7)+(8+15))
2270,2 10 11 11,(2*((11+11)-10))
2271,1 1 6 17,(1*(1+(6+17)))
2272,1 5 10 16,((1-5)*(10-16))
2273,2 3 5 8,((2*(3+5))+8)
2274,4 6 7 12,((6*12)/(7-4))
2275,3 9 9 12,((9*(12-9))-3)
2276,7 11 17 18,((7*(17-11))-18)
2277,3 12 16 16,((3-(16/16))*12)
2278,2 11 12 14,(2-(11*(12-14)))
2279,3 3 18 18,(((3*18)+18)/3)
2280,4 14 14 18,((4*14)-(14+18))
2281,2 6 17 19,(2*(6*(19-17)))
2282,7 14 16 19,(7+(14-(16-19)))
2283,10 11 12 16,(10/((16-11)/12))
2284,5 11 15 15,(5-(11-(15+15)))
2285,1 1 5 7,((1+1)*(5+7))
2286,2 2 6 17,(2-(2*(6-17)))
2287,3 4 7 11,((4*(7+11))/3)
2288,1 3 9 12,(1*(3+(9+12)))
2289,11 11 11 13,((11+(11+13))-11)
2290,4 4 5 8,(((4*5)+8)-4)
2291,4 13 15 16,(16-(4*(13-15)))
2292,7 10 11 13,(10-(7*(11-13)))
2293,9 9 10 14,((9+(10+14))-9)
2294,3 7 8 8,(3*(7+(8/8)))
2295,7 10 14 18,(((10-7)*14)-18)
2296,5 5 9 15,((5+(9+15))-5)
2297,1 3 4 18,((3+(4+18))-1)
2298,2 9 10 10,((10/2)+(9+10))
2299,2 13 13 13,(2*(13-(13/13)))
2300,5 10 12 15,((5+15)/(10/12))
2301,1 4 10 15,(((4*10)-15)-1)
2302,3 7 12 19,((3*(19-7))-12)
2303,4 5 6 11,(((5+11)*6)/4)
2304,4 5 9 16,(4-(5-(9+16)))
2305,9 11 12 13,((9+13)/(11/12))
2306,1 3 15 18,(1+((15/3)+18))
2307,9 11 15 18,((11*(18-15))-9)
2308,2 4 13 16,(2*(4*(16-13)))
2309,3 6 9 19,(((6+9)/3)+19)
2310,1 3 7 19,(1-(3-(7+19)))
2311,4 9 11 16,(16-(4*(9-11)))
2312,4 4 4 11,((4*(11-4))-4)
2313,1 2 3 17,(1+((2*3)+17))
2314,8 8 16 16,(((16*16)/8)-8)
2315,3 10 13 15,(3*(10+(13-15)))
2316,2 9 9 13,(2*(13-(9/9)))
2317,5 7 16 18,((5+7)*(18-16))
2318,2 12 16 17,(2*(12*(17-16)))
2319,5 8 8 19,(5-(8-(8+19)))
2320,4 6 17 18,(4*(6*(18-17)))
2321,2 3 8 11,(2+(3+(8+11)))
2322,10 10 14 16,((10*(14-10))-16)
2323,2 3 11 16,((2*16)+(3-11))
2324,6 8 9 19,(6+(8-(9-19)))
2325,1 10 16 19,(((16+19)-10)-1)
2326,2 6 15 15,((2-(6/15))*15)
2327,2 3 3 17,(((3*17)-3)/2)
2328,3 12 19 19,((3-(19/19))*12)
2329,2 6 8 12,((6+(8+12))-2)
2330,2 6 11 17,(2-(6-(11+17)))
2331,1 2 14 17,(1*((14/2)+17))
2332,3 3 5 13,(3+(3+(5+13)))
2333,2 4 12 19,(2+((12/4)+19))
2334,3 4 17 17,(((4+17)/3)+17)
2335,3 5 9 18,(((9-5)*18)/3)
2336,1 1 11 15,(((11+15)-1)-1)
2337,3 4 10 14,(3*(4-(10-14)))
2338,3 4 13 19,(3/(4/(13+19)))
2339,1 5 14 18,((1+5)*(18-14))
2340,3 8 17 18,(((17+18)-8)-3)
2341,8 16 16 18,((16*(18-16))-8)
2342,11 11 14 16,(11+(11-(14-16)))
2343,1 1 3 16,((3*16)/(1+1))
2344,3 4 6 16,(3/((6-4)/16))
2345,1 5 7 15,((1+7)/(5/15))
2346,1 4 8 11,(1+(4+(8+11)))
2347,3 8 9 19,((3*(19-8))-9)
2348,1 4 11 16,(1-(4-(11+16)))
2349,5 6 16 17,((5+(16-17))*6)
2350,2 11 16 16,(2*(11+(16/16)))
2351,9 14 16 17,(9+(14-(16-17)))
2352,5 10 15 18,(((18-10)*15)/5)
2353,6 7 9 14,((7+(9+14))-6)
2354,5 6 9 14,((6+(9+14))-5)
2355,8 10 11 18,(8*(10+(11-18)))
2356,2 2 8 10,(((2*8)+10)-2)
2357,4 5 12 19,((4*12)-(5+19))
2358,2 2 10 19,(((2*19)+10)/2)
2359,2 6 14 18,(((14+18)-6)-2)
2360,2 2 3 16,((2*(16-3))-2)
2361,1 3 13 14,(1*((13+14)-3))
2362,2 5 10 16,((2-(5/10))*16)
2363,3 6 7 15,(((6*7)-15)-3)
2364,1 3 6 11,((1+11)/(3/6))
2365,1 12 16 19,(1-(12-(16+19)))
2366,4 9 9 12,(4*(9+(9-12)))
2367,7 8 16 17,((8*17)-(7*16))
2368,12 16 16 17,((16+(16*17))/12)
2369,5 5 6 14,(((14-5)-5)*6)
2370,4 4 14 17,((4+4)*(17-14))
2371,7 8 8 18,(7-((8/8)-18))
2372,3 7 17 17,(((17+17)-7)-3)
2373,4 4 7 14,((4*(14-7))-4)
2374,2 9 19 19,(19-((9-19)/2))
2375,3 10 16 18,(3*(10+(16-18)))
2376,6 7 12 15,(6*(7+(12-15)))
2377,8 10 14 19,(((10-8)*19)-14)
2378,2 3 6 7,((6/2)+(3*7))
2379,2 13 15 19,((2*15)+(13-19))
2380,1 6 11 12,((1+11)/(6/12))
2381,6 17 18 19,(6+(17-(18-19)))
2382,3 9 10 11,(3*(9+(10-11)))
2383,6 6 6 8,(6*(6+(6-8)))
2384,5 9 15 17,(((17-9)*15)/5)
2385,6 6 9 13,((6*13)-(6*9))
2386,6 6 8 17,((8+17)-(6/6))
2387,6 10 12 16,(6-(10-(12+16)))
2388,8 9 11 17,(8*(9+(11-17)))
2389,2 5 13 17,(((5*13)-17)/2)
2390,2 4 17 18,((2*(4+17))-18)
2391,9 16 16 17,(9+(16+(16-17)))
2392,7 11 11 14,((14/7)+(11+11))
2393,7 11 14 19,((7*(19-14))-11)
2394,2 5 9 19,(((5*9)-19)-2)
2395,5 12 15 18,((5+(15-18))*12)
2396,6 9 9 14,(6*(9+(9-14)))
2397,4 8 8 18,((8+18)-(8/4))
2398,2 4 10 15,((2-(4/10))*15)
2399,1 2 5 10,(((5*10)/2)-1)
2400,2 8 14 14,((14+14)-(8/2))
2401,3 6 6 18,((6*(18-6))/3)
2402,1 1 6 6,((1+1)*(6+6))
2403,2 8 13 18,((2*(8+13))-18)
2404,3 5 7 14,(3+((5*7)-14))
2405,3 5 10 19,(3+((10/5)+19))
2406,13 15 16 19,(19-(15/(13-16)))
2407,5 11 12 16,((5-11)*(12-16))
2408,1 1 2 8,(1*((1+2)*8))
2409,5 15 15 19,(5-(15-(15+19)))
2410,1 5 6 7,(1+((5*6)-7))
2411,8 8 13 15,(8-(8*(13-15)))
2412,2 7 10 16,(((10-7)*16)/2)
2413,3 4 4 12,((3-(4/4))*12)
2414,1 5 5 11,((1-5)*(5-11))
2415,3 8 8 11,((8+(8+11))-3)
2416,1 5 8 16,(1*((5*8)-16))
2417,7 7 8 17,(7-((7-8)*17))
2418,6 8 11 12,(6/((11-8)/12))
2419,2 3 12 13,(2-(3-(12+13)))
2420,2 10 11 13,(2*(10-(11-13)))
